Theme,Count
WB_1170_JOB_CREATION_AND_JOB_OPPORTUNITIES,36
TAX_ETHNICITY_TURKISH,6
TAX_WORLDLANGUAGES_TURKISH,6
TAX_RELIGION_ISLAMIC,4
TAX_WORLDLANGUAGES_DANISH,2
WB_1175_INTRAREGIONAL_TRADE,5
TAX_FNCACT_CHAMPIONS,4
WB_2198_CHEMICAL_ENGINEERING,1
WB_2197_ENVIRONMENTAL_ENGINEERING,1
TAX_WORLDLANGUAGES_LATIN,25
TAX_POLITICAL_PARTY_DEMOCRAT,1
ECON_DEVELOPMENTORGS_WORLD_BANK,36
TAX_FNCACT_IMMIGRANT,2
TAX_FNCACT_CHANCELLOR,17
WB_482_TERTIARY_EDUCATION,16
WB_1331_HEALTH_TECHNOLOGIES,55
WB_1350_PHARMACEUTICALS,54
WB_1675_GRADUATION,19
WB_855_LABOR_MARKETS,41
WB_1673_PASSIVE_LABOR_MARKETS_POLICIES,21
RECRUITMENT,8
WB_2936_GOLD,25
TAX_DISEASE_DEFICIENCY,6
TAX_FNCACT_GOVERNORS,14
TAX_WORLDLANGUAGES_MENG,4
TAX_POLITICAL_PARTY_COMMUNIST_PARTY,81
TAX_POLITICAL_PARTY_COMMUNIST_PARTY_OF_CHINA,74
TAX_FNCACT_CHIEFS,4
TAX_FNCACT_SPOKESWOMAN,2
SELF_IDENTIFIED_HUMAN_RIGHTS,17
TAX_FNCACT_POLITICIANS,14
TAX_FNCACT_NATIONAL_LEADERS,2
TAX_FNCACT_POLITICAL_LEADERS,6
TAX_FNCACT_FINANCIERS,1
TAX_FNCACT_FINANCIER,1
TAX_AIDGROUPS_UNITED_NATIONS_DEVELOPMENT_PROGRAMME,3
TAX_FNCACT_AUTHOR,10
TAX_ETHNICITY_WELSH,1
TAX_WORLDLANGUAGES_WELSH,1
ECON_WORLDCURRENCIES_DOLLAR,7
WB_2586_LANDLOCKED_COUNTRIES,5
WB_865_TRADE_CORRIDORS,5
TAX_ETHNICITY_KENYANS,1
TAX_FNCACT_TRADERS,10
POWER_OUTAGE,7
TAX_DISEASE_CONTAGIOUS,1
GEN_HOLIDAY,16
WB_1122_TAX_EXPENDITURES,2
WB_1121_TAXATION,11
WB_1084_TECHNOLOGY_TRANSFER_AND_DIFFUSION,2
WB_2531_INSPECTIONS_LICENSING_AND_PERMITS,80
INFRASTRUCTURE_BAD_ROADS,2
WB_1429_ROAD_SAFETY,1
WB_790_TRANSPORT_AND_SUSTAINABLE_DEVELOPMENT,5
WB_784_TRAFFIC_AND_ROAD_SAFETY,1
WB_1808_TRANSPORT_SAFETY,5
UNGP_TRANSPORTATION_ROADS,1
TAX_FNCACT_DEALER,1
TAX_FNCACT_CONSERVATIONIST,3
TAX_ETHNICITY_AMERICAN,40
TAX_FNCACT_PRINCIPAL,6
TAX_WORLDLANGUAGES_SONGA,1
CORRUPTION,32
TAX_TERROR_GROUP_DEMOCRATIC_FRONT,2
SOC_EMERGINGTECH,8
WB_177_ANIMAL_PRODUCTION,3
TAX_FOODSTAPLES_GRAIN,4
WB_1174_WAREHOUSING_AND_STORAGE,16
WB_793_TRANSPORT_AND_LOGISTICS_SERVICES,17
TAX_FNCACT_FARMER,2
WB_1950_AGRICULTURE_TECHNOLOGY,4
WB_197_AGRICULTURAL_RESEARCH,2
TAX_FNCACT_ROLE_MODEL,7
TAX_FNCACT_COMMISSIONER,5
NATURAL_DISASTER_COLD_SPELL,1
EPU_CATS_MIGRATION_FEAR_MIGRATION,31
TAX_FNCACT_MIGRANT_WORKERS,1
WB_2725_CATEGORIES_OF_WORKERS,1
WB_2729_MIGRANT_WORKERS,1
NATURAL_DISASTER_SNOW_STORMS,1
CRISISLEX_O01_WEATHER,8
TAX_FNCACT_PROSECUTORS,1
TAX_FNCACT_LAWYER,5
TAX_DISEASE_PATHOGENS,2
ENV_FISHERY,2
TAX_WORLDFISH,19
TAX_WORLDFISH_FISH,8
TAX_FOODSTAPLES_RICE,13
ARREST,12
REFUGEES,12
SOC_REFUGEECAMP,4
SOC_POINTSOFINTEREST_REFUGEE_CAMP,4
WB_2665_REFUGEE_RESETTLEMENT,4
WB_2480_POST_CONFLICT_RECONSTRUCTION,4
WB_2488_POPULATION_RESETTLEMENT,4
TAX_FNCACT_KING,18
TAX_FNCACT_IMMIGRANTS,12
TAX_FNCACT_SERVANTS,3
TAX_FNCACT_CIVIL_SERVANTS,3
WB_728_PUBLIC_SERVICE_DELIVERY,4
WB_721_STATE_OWNED_ENTERPRISES,3
TAX_FNCACT_CABINET_MINISTERS,9
WB_175_FERTILIZERS,9
WB_174_CROP_PRODUCTION,9
WB_2091_SENIOR_CIVIL_SERVANTS,1
ECON_CENTRALBANK,16
WB_1235_CENTRAL_BANKS,16
WB_318_FINANCIAL_ARCHITECTURE_AND_BANKING,32
WB_1920_FINANCIAL_SECTOR_DEVELOPMENT,56
WB_1234_BANKING_INSTITUTIONS,32
ECON_WORLDCURRENCIES_RENMINBI,5
TAX_FNCACT_CHIEF_OPERATING_OFFICER,5
INFO_RUMOR,4
RAPE,2
GENDER_VIOLENCE,3
SOC_POINTSOFINTEREST_POLICE_STATION,4
TAX_FNCACT_CRIMINALS,12
TAX_FNCACT_ELDERS,2
TAX_MILITARY_TITLE_LIEUTENANT,2
TAX_FNCACT_LIEUTENANT,2
TAX_MILITARY_TITLE_COLONEL,3
TAX_FNCACT_COLONEL,3
TAX_MILITARY_TITLE_LIEUTENANT_COLONEL,2
TAX_FNCACT_LIEUTENANT_COLONEL,2
TAX_FNCACT_CONSTABLE,2
CRIME_COMMON_ROBBERY,14
PIRACY,12
DRUG_TRADE,11
WB_2456_DRUGS_AND_NARCOTICS,19
TAX_FNCACT_ROBBERS,6
WB_1428_INJURY,9
TAX_FNCACT_TOUR_GUIDE,8
SANCTIONS,10
TAX_ETHNICITY_VIETNAMESE,12
TAX_WORLDLANGUAGES_VIETNAMESE,12
TAX_WORLDFISH_POACHERS,4
TAX_WORLDMAMMALS_SHEEP,4
TAX_DISEASE_FEVER,4
BLACK_MARKET,4
TAX_ETHNICITY_DUTCH,4
TAX_WORLDLANGUAGES_DUTCH,4
TAX_WORLDLANGUAGES_AFRIKAANS,3
TAX_ETHNICITY_MALAY,3
TAX_WORLDLANGUAGES_MALAY,3
TAX_FNCACT_CHEF,4
TAX_FNCACT_SHEPHERD,7
TAX_FOODSTAPLES_POTATOES,3
TAX_ETHNICITY_CHOPS,3
WB_1668_LABOR_STANDARDS,7
WB_1670_TRADE_UNIONS,7
EPU_POLICY_CENTRAL_BANK,9
EPU_CATS_MONETARY_POLICY,33
EPU_POLICY_PEOPLE_BANK_OF_CHINA,1
ECON_CURRENCY_EXCHANGE_RATE,6
TAX_FNCACT_TENANTS,1
TAX_FNCACT_ATHLETE,1
WB_625_HEALTH_ECONOMICS_AND_FINANCE,5
WB_1293_UNIVERSAL_HEALTH_INSURANCE,5
WB_1287_HEALTH_INSURANCE,5
WB_1362_MEDICAL_EQUIPMENT,7
TAX_DISEASE_COMMUNICABLE,8
TAX_AIDGROUPS_UNICEF,5
TAX_FNCACT_BUTCHER,1
WB_3007_NATIONAL_PARKS,5
WB_1833_PROTECTED_AREAS_SYSTEMS,5
WB_1829_ECOSYSTEM_MANAGEMENT,5
TAX_FNCACT_REPORTER,1
WB_600_NATURAL_RESOURCES_MANAGEMENT,1
WB_605_WILDLIFE_RESOURCES,1
TAX_ETHNICITY_PORTUGUESE,1
TAX_WORLDLANGUAGES_PORTUGUESE,1
WB_168_ROADS_AND_HIGHWAYS,14
WB_1809_HIGHWAYS,14
WB_514_REGIONAL_AND_CROSS_BORDER_INFRASTRUCTURE,3
TAX_FNCACT_GENTLEMEN,3
TAX_FNCACT_PRIME_MINISTERS,2
TAX_FNCACT_MEDICAL_WORKERS,6
TAX_WORLDLANGUAGES_COMOROS,2
TAX_DISEASE_MALARIA,4
WB_1420_MALARIA,4
TAX_FNCACT_SCIENTIST,4
WB_1777_FORESTS,20
TAX_ECON_FREETRADEAGREEMENTS_EAST_AFRICAN_COMMUNITY,2
TAX_ETHNICITY_ZAMBIAN,7
TAX_FNCACT_ENVOYS,5
TAX_FNCACT_CHIEFS_OF_STATE,1
TAX_FNCACT_COUNCILMAN,7
TAX_FNCACT_GOVERNOR,5
TAX_FNCACT_PROVOST,3
NATURAL_DISASTER_FLOODING,4
ENV_WATERWAYS,4
WB_1805_WATERWAYS,4
WB_856_WAGES,3
WB_1654_ACTIVE_LABOR_MARKET_POLICIES,7
WB_925_INEQUALITY_UNDER_LAW,1
WB_924_VOICE_AND_AGENCY,3
TAX_FNCACT_CHILD,7
TAX_WORLDLANGUAGES_KUANG,2
WB_170_AGRICULTURAL_POLICIES,2
TAX_FNCACT_INSIDERS,1
TAX_ETHNICITY_INDIANS,5
TAX_FNCACT_PRODUCER,21
TAX_FNCACT_CORRESPONDENTS,4
WB_2390_TELEVISION_BROADCASTING,3
TAX_RELIGION_HINDU,4
TAX_ETHNICITY_HINDU,4
MEDIA_CENSORSHIP,8
SOC_POINTSOFINTEREST_COLLEGES,5
TAX_FNCACT_INCUMBENT,1
TAX_FNCACT_ECONOMIST,37
TAX_ETHNICITY_IRANIAN,1
WB_594_WETLANDS,4
TAX_RELIGION_MUSLIMS,2
TAX_ETHNICITY_MUSLIMS,2
TAX_RELIGION_ISLAM,2
RELIGION,2
WB_738_SOCIAL_COHESION,9
TAX_FNCACT_PROJECT_MANAGER,5
TAX_WORLDLANGUAGES_XIANG,6
TAX_ETHNICITY_SUDANESE,6
SELF_IDENTIFIED_ATROCITY,2
WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS,2
WB_2509_GENOCIDE,2
WB_2510_WAR_CRIMES,2
WB_2513_CRIMES_AGAINST_HUMANITY,2
DISPLACED,7
TAX_FNCACT_VETERAN,6
TAX_WORLDMAMMALS_BONGO,2
TAX_FNCACT_ECONOMISTS,4
TAX_FNCACT_LEGISLATORS,9
TAX_ETHNICITY_QIANG,2
TAX_WORLDLANGUAGES_QIANG,2
TAX_FNCACT_CITIZEN,11
SELF_IDENTIFIED_HUMANITARIAN_CRISIS,14
AID_HUMANITARIAN,14
TAX_FNCACT_FACULTY,7
POLITICAL_TURMOIL,11
WB_938_MEDIATION,2
WB_851_INTELLECTUAL_PROPERTY_RIGHTS,16
WB_1041_PATENTS,1
WB_1039_PROPERTY_LAWS_AND_REGULATIONS,16
TAX_FNCACT_SUPPORTER,9
MILITARY_COOPERATION,6
TAX_FNCACT_COUNSELLOR,4
TAX_FNCACT_CHARGE_DAFFAIRES,10
TAX_WORLDLANGUAGES_LIANG,12
WB_926_POLITICAL_PARTICIPATION,2
RAIL_INCIDENT,2
MANMADE_DISASTER,5
MANMADE_DISASTER_DERAILED,2
TAX_FNCACT_BRANCH_MANAGER,4
TAX_FNCACT_FATHER,9
TAX_FNCACT_SUPPORTERS,4
TAX_FNCACT_FACILITATORS,1
TAX_FNCACT_ADMINISTRATOR,3
TAX_ETHNICITY_AUSTRALIAN,6
TAX_WORLDFISH_REMORA,4
TAX_FNCACT_SPECIALIST,8
TAX_FNCACT_TROOPS,3
WB_368_LEASING,4
TAX_CHRONICDISEASE,1
TAX_CHRONICDISEASE_HEART_DISEASE,1
WB_1434_HEART_DISEASE,1
SOC_POINTSOFINTEREST_MEDICAL_CENTER,1
WB_794_FREIGHT_SERVICES,1
TAX_FNCACT_CONSUL,3
WB_1353_PHARMACEUTICAL_SUPPLY_CHAIN,2
TAX_ETHNICITY_ARAB,121
TAX_FNCACT_HEAD_OF_STATES,3
TAX_FNCACT_CHAIRMANS,4
TAX_WORLDMAMMALS_FOX,1
TAX_FNCACT_COOK,5
WB_2465_REVOLUTIONARY_VIOLENCE,71
TAX_FNCACT_PRINCE,15
TAX_FNCACT_CROWN_PRINCE,13
TAX_ETHNICITY_MAURITIAN,22
TAX_WORLDLANGUAGES_MAURITIAN,22
SOC_POLARIZED,6
TAX_ETHNICITY_ZHUANG,3
TAX_WORLDLANGUAGES_ZHUANG,3
TAX_FNCACT_WOMAN,5
TAX_ETHNICITY_ARABS,2
CRIME_ILLEGAL_DRUGS,5
TAX_FNCACT_DISTRIBUTOR,3
TAX_WORLDLANGUAGES_GENGE,8
WB_1024_PUBLIC_INTERNATIONAL_LAW,5
WB_1026_TREATIES,5
TAX_ETHNICITY_SOVIET,2
RETALIATE,2
SOC_POINTSOFINTEREST_PRESCHOOL,8
TAX_FNCACT_NOBLE,8
WB_2089_ETHICS_AND_CODES_OF_CONDUCT,8
TAX_WORLDLANGUAGES_TEMER,16
WB_151_IRRIGATION_AND_DRAINAGE,22
WB_140_AGRICULTURAL_WATER_MANAGEMENT,22
TAX_WORLDFISH_PIKE,2
ECON_WORLDCURRENCIES_UNITED_STATES_DOLLAR,4
WB_2934_COPPER,14
WB_1089_STRUCTURAL_TRANSFORMATION,21
EXTREMISM,14
TAX_FNCACT_CAPTAINS,12
TAX_DISEASE_DISRUPTIVE,12
WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,14
WB_281_ICT_INDUSTRY_AND_SERVICES,12
WB_2424_ICT_AND_FINANCIAL_SECTOR,12
WB_2420_ICT_FOR_JOBS,12
WB_828_ELECTRONIC_PAYMENTS,14
WB_358_RETAIL_PAYMENTS,14
WB_827_MOBILE_MONEY,12
EPU_CATS_SOVEREIGN_DEBT_CURRENCY_CRISES,4
ECON_TRADE_DISPUTE,6
TAX_FNCACT_DIRECTOR_OF_RESEARCH,2
TAX_WORLDBIRDS,3
TAX_WORLDBIRDS_NENE,2
WB_1130_STRUCTURAL_POLICY_AND_REFORM,9
EPU_CATS_HEALTHCARE,6
TAX_FNCACT_MANAGERS,7
TAX_WORLDLANGUAGES_NDORO,2
WB_1661_EMPLOYMENT_INCENTIVES,4
WB_2581_PREFERENTIAL_TRADE_AND_INVESTMENT_AGREEMENTS,3
TAX_ECON_FREETRADEAGREEMENTS_FREE_TRADE_AGREEMENT,3
UNGP_CLIMATE_CHANGE_ACTION,38
TECH_AUTOMATION,10
TAX_FNCACT_EMPLOYEE,3
TAX_WORLDARACHNIDS,2
TAX_WORLDARACHNIDS_ARACHNIDA,2
STRIKE,8
TAX_FNCACT_PATRICIAN,2
WB_1042_TRADEMARKS,13
TAX_WORLDMAMMALS_LIONS,3
ECON_DEVELOPMENTORGS_UNITED_NATIONS_CONFERENCE_ON_TRADE,1
TAX_WORLDLANGUAGES_MA_TO,1
TAX_WORLDLANGUAGES_ARABIC,4
TAX_WORLDMAMMALS_GIRAFFE,2
WB_138_WATER_SUPPLY,8
TAX_FNCACT_PARTTIMERS,2
TAX_ETHNICITY_MOROCCAN,2
WB_2120_SATELLITES,10
WB_2329_ACCESS_AND_CONNECTIVITY,10
TAX_FNCACT_ASTRONOMER,11
TAX_WORLDMAMMALS_MEERKAT,10
TAX_FOODSTAPLES_GRAINS,2
SLFID_RULE_OF_LAW,1
EPU_UNCERTAINTY,7
WB_529_WIND_ENERGY,6
SLFID_MINERAL_RESOURCES,12
NATURAL_DISASTER_EARTHQUAKE,6
SOC_AIDASSISTANCE,6
ECON_WORLDCURRENCIES_EURO,6
TAX_FNCACT_DEVELOPER,1
WB_2298_REFINERIES,1
TAX_FNCACT_RESEARCH_DIRECTOR,1
NATURAL_DISASTER_HIGH_WATER,4
TAX_WORLDLANGUAGES_DHOLUO,4
EPU_POLICY_REGULATORY,4
TAX_FNCACT_DOCTORS,5
TAX_FNCACT_CARDIOLOGIST,1
TAX_ETHNICITY_ZAMBIANS,1
TAX_FNCACT_DOCTOR,1
TAX_FNCACT_SALESPERSON,1
ECON_TRANSPORT_COST,9
TAX_DISEASE_INFECTION,2
TAX_FNCACT_COURIER,1
TAX_FNCACT_ENGINEER,4
WB_2098_OUTSOURCING,1
TAX_FNCACT_EXECUTIVE_SECRETARY,9
WB_1006_GRAVITY_IRRIGATION,6
WB_992_IRRIGATION_METHODS,6
TAX_ETHNICITY_LUO,1
TAX_WORLDLANGUAGES_AFGHANS,1
EPU_POLICY_DEFICIT,6
WB_1789_PHYSICAL_AND_CULTURAL_RESOURCES,4
WB_901_ENVIRONMENTAL_SAFEGUARDS,4
WB_3018_CULTURAL_PROPERTY_PROTECTION,4
TAX_WEAPONS_GUN,4
TAX_WORLDLANGUAGES_GWEDE,2
CYBER_ATTACK,13
TAX_FNCACT_UNEMPLOYED,5
WB_2452_GANGS,3
WB_2445_NON_STATE_SECURITY_ACTORS,6
AVIATION_INCIDENT,1
MANMADE_DISASTER_PLANE_CRASH,1
WB_1324_EMERGENCY_MEDICAL_SERVICES,1
TAX_FNCACT_ORGANIZER,3
WB_693_POSTAL_SERVICES,2
WB_674_SHARED_INFRASTRUCTURE,2
WB_667_ICT_INFRASTRUCTURE,2
WB_676_CLOUD_COMPUTING,2
TAX_FNCACT_INNOVATOR,2
TAX_FNCACT_BACHELOR,3
SOC_QUARANTINE,2
TAX_FNCACT_CONSULTANT,2
PRIVATIZATION,2
ECON_DEREGULATION,2
WB_1283_PRIVATIZATION,2
NATURAL_DISASTER_TSUNAMIS,2
TAX_WORLDMAMMALS_TIGER,8
TAX_WEAPONS_GRENADE,2
WB_2149_NATIONAL_EDUCATION_SYSTEMS,2
WB_1513_EDUCATION_POLICY_AND_PLANNING,2
WB_1607_HEALTH_BENEFITS,4
WB_642_CHILD_HEALTH,4
TAX_DISEASE_CATARACT,4
TAX_ETHNICITY_KAZAKH,8
TAX_WORLDLANGUAGES_KAZAKH,8
TAX_POLITICAL_PARTY_NATIONAL_FRONT_PARTY,1
EPU_POLICY_WHITE_HOUSE,2
TAX_FNCACT_CHANCELLORS,2
TAX_ETHNICITY_HUNGARIANS,2
TAX_WORLDLANGUAGES_HUNGARIANS,2
TAX_FNCACT_FINANCE_MINISTERS,8
TAX_FNCACT_MINISTER_OF_FINANCE,8
WB_983_TAX_POLICY,8
TAX_FNCACT_PERFORMER,1
TAX_FNCACT_COMPOSER,1
TAX_FNCACT_TECHNICAL_DIRECTOR,1
TAX_FNCACT_PROGRAM_DIRECTOR,1
TAX_DISEASE_DEPRESSION,10
SOC_SUICIDE,1
NATURAL_DISASTER_DROWNING,1
RETIREMENT,2
WB_2690_CATEGORIES_OF_EMPLOYMENT,5
WB_2896_RETIREMENT,2
TAX_FNCACT_INTERPRETER,2
TAX_FNCACT_PRACTITIONERS,15
TAX_FNCACT_ASSISTANTS,3
TAX_ETHNICITY_CANADIANS,2
TAX_FNCACT_CMO,2
TAX_ETHNICITY_LAOS,1
TAX_POLITICAL_PARTY_PEOPLE_PARTY,1
TAX_WORLDLANGUAGES_CAMBODIAN,2
STATE_OF_EMERGENCY,2
TAX_FNCACT_QUEEN,1
TAX_FNCACT_QUEEN_MOTHER,1
TAX_ETHNICITY_BANGLADESHI,5
EPU_CATS_ENTITLEMENT_PROGRAMS,1
SOC_POINTSOFINTEREST_HIGH_SCHOOL,1
NATURAL_DISASTER_NATURAL_DISASTERS,4
WB_1721_SPATIAL_PLANNING_AND_LAND_USE,2
HUMAN_TRAFFICKING,1
WB_2458_HUMAN_TRAFFICKING,1
WB_1437_SOCIAL_DETERMINANTS_FOR_HEALTH,1
WB_1438_ALCOHOL_AND_SUBSTANCE_ABUSE,1
SOC_POINTSOFINTEREST_POLICE_STATIONS,1
TAX_MILITARY_TITLE_MAJOR_GENERAL,1
TAX_FNCACT_MAJOR_GENERAL,1
TAX_FNCACT_YOUNGSTERS,1
ECON_MONOPOLY,3
TAX_ETHNICITY_POLES,2
EXILE,2
MOVEMENT_OTHER,2
TAX_TERROR_GROUP_NATIONAL_LIBERATION_MOVEMENTS,2
TAX_TERROR_GROUP_UMKHONTO_WE_SIZWE,2
TAX_DISEASE_TRAUMA,2
WB_739_POLITICAL_VIOLENCE_AND_CIVIL_WAR,5
TAX_FNCACT_POLICE_CHIEF,2
FIREARM_OWNERSHIP,2
WB_1810_TRAFFIC_CONTROL_AND_MONITORING,2
TAX_WEAPONS_FIREARM,2
TAX_POLITICAL_PARTY_SOUTH_AFRICAN_COMMUNIST_PARTY,7
WB_328_FINANCIAL_INTEGRITY,10
WB_2082_LAW_ENFORCEMENT,9
TAX_WORLDMAMMALS_PANDA,4
TAX_FNCACT_DELEGATE,4
TAX_FNCACT_ACTIVISTS,4
TAX_WORLDLANGUAGES_LUNGU,1
TAX_FNCACT_PRINCESS,1
TAX_WORLDLANGUAGES_SHERPAS,6
TAX_WORLDLANGUAGES_SHERPA,7
TAX_DISEASE_CONVENTIONAL,6
TAX_DISEASE_INFECTIOUS,7
TAX_FNCACT_BUSINESS_LEADER,6
TAX_WORLDLANGUAGES_YAMBA,1
TAX_FNCACT_REGULATOR,2
TAX_FNCACT_AIDE,1
TAX_FNCACT_CHIEF_FINANCIAL_OFFICER,1
TAX_WORLDLANGUAGES_BANGLA,1
NATURAL_DISASTER_TSUNAMI,4
TAX_RELIGION_ATHEIST,2
TAX_MILITARY_TITLE_CHIEF_OF_STAFF,1
TAX_FNCACT_CHIEF_OF_STAFF,1
TAX_FNCACT_GANGSTERS,2
TAX_FNCACT_GANGSTER,2
TAX_FNCACT_HONOR_GUARD,1
TAX_FNCACT_FUNCTIONARIES,1
TAX_DISEASE_MOLE,12
WB_161_DAMS_AND_RESERVOIRS,8
WB_1000_WATER_MANAGEMENT_STRUCTURES,8
TAX_RELIGION_CATHOLIC,3
TAX_FNCACT_ARTISTS,9
TAX_FNCACT_EMPLOYERS,3
WB_2704_EMPLOYER,3
WB_1236_COMMERCIAL_BANKING,16
TAX_FNCACT_HELPERS,2
TAX_FNCACT_CINEMATOGRAPHER,2
TAX_DISEASE_STROKE,1
TAX_FNCACT_CHAIRMAN_OF_THE_BOARD,2
ECON_NEWPOWERPLANT,1
LANDMINE,1
TAX_WEAPONS_LANDMINE,1
TAX_ETHNICITY_INDONESIAN,1
TAX_WORLDLANGUAGES_INDONESIAN,1
TAX_FOODSTAPLES_SWEET_POTATO,1
TAX_FNCACT_PRESIDING_OFFICER,2
TAX_FNCACT_CONTRACTOR,2
TAX_FNCACT_OPERATOR,3
TAX_FNCACT_RAILWAYMEN,2
TAX_WORLDINSECTS_ANT,1
TAX_WORLDFISH_KALUGA,1
TAX_FNCACT_STANDARDBEARERS,1
INEQUALITY,5
TAX_WORLDLANGUAGES_SANYA,2
TAX_FNCACT_ORDERLY,2
TAX_ECON_FREETRADEAGREEMENTS_NORTH_AMERICAN_FREE_TRADE_AGREEMENT,2
TAX_FNCACT_VOLUNTEER,3
WB_1917_INTELLECTUAL_PROPERTY,2
WB_377_FIRM_INNOVATION_PRODUCTIVITY_AND_GROWTH,2
TAX_FNCACT_EXAMINER,2
PROPERTY_RIGHTS,2
WB_1907_PERSONAL_PROPERTY_RIGHTS,2
TECH_SUPERCOMPUTING,2
WB_1900_RESEARCH_INFRASTRUCTURE,2
WB_406_COMPETITION_POLICY,2
WB_1031_COMPETITION_LAW,2
WB_410_BUSINESS_LAW_AND_REGULATION,2
WB_2101_ANTITRUST,2
WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS,2
TAX_ETHNICITY_THAI,3
TAX_ETHNICITY_GREEK,2
TAX_WORLDLANGUAGES_GREEK,2
WB_2019_ANTI_CORRUPTION_LEGISLATION,2
WB_2020_BRIBERY_FRAUD_AND_COLLUSION,2
TRANSPARENCY,4
WB_2073_ILLICIT_FINANCIAL_FLOWS,1
WB_2459_ILLICIT_FINANCIAL_FLOWS,1
ECON_BUDGET_DEFICIT,1
WB_1160_SHOCKS_AND_VULNERABILITY,1
WB_1978_AGRICULTURE_AND_RELATED_SUBSIDIES,1
TAX_FNCACT_SHAMEN,2
TAX_TERROR_GROUP_FARC,3
CRIME_CARTELS,1
WB_2451_REBELS_GUERRILLAS_AND_INSURGENTS,3
TAX_ETHNICITY_COLOMBIAN,1
REBELS,1
ACT_YIELD,1
TAX_FNCACT_ARTISANS,2
TAX_FOODSTAPLES_EGGS,2
TAX_DISEASE_INFLUENZA,2
WB_1421_INFLUENZA,2
TAX_DISEASE_AVIAN_INFLUENZA,2
TAX_WORLDMAMMALS_GIRAFFES,1
TAX_WORLDMAMMALS_ZEBRAS,1
TAX_WORLDMAMMALS_POLAR_BEARS,1
TAX_WORLDMAMMALS_DOLPHINS,1
TAX_ETHNICITY_ITALIAN,4
TAX_WORLDLANGUAGES_ITALIAN,4
TAX_WORLDLANGUAGES_POLISH,4
TAX_FNCACT_VILLAGERS,2
TAX_WORLDMAMMALS_LEOPARD,1
TAX_WORLDMAMMALS_SNOW_LEOPARD,1
TAX_FNCACT_HERDSMAN,1
TAX_ETHNICITY_TIBETAN,1
TAX_WORLDLANGUAGES_TIBETAN,1
MIL_WEAPONS_PROLIFERATION,1
TAX_ETHNICITY_CANADIAN,1
TAX_FNCACT_BARTENDERS,1
GRIEVANCES,1
TAX_POLITICAL_PARTY_SOCIALIST_PARTY,1
TAX_POLITICAL_PARTY_SOCIALIST_PARTY_OF_SERBIA,1
TAX_FNCACT_POLICEMAN,2
TAX_FNCACT_INDUSTRIALIST,4
TAX_WORLDMAMMALS_BAT,4
TAX_RELIGION_UIGHUR,2
TAX_WORLDLANGUAGES_UIGHUR,2
WB_1448_DEMOGRAPHIC_CHANGE,4
WB_643_AGING_POPULATION,4
TAX_FNCACT_BOSS,4
TAX_FNCACT_HEADMASTER,2
TAX_ETHNICITY_PERUVIAN,1
TAX_FNCACT_ELDER,2
WB_1609_FOOD_AND_IN_KIND_TRANSFERS,2
WB_1620_ELDERLY,2
WB_1618_FOOD_DISTRIBUTION,2
TAX_WEAPONS_EXPLOSIVES,2
TAX_FNCACT_APPRENTICE,2
TAX_FNCACT_JUDGE,2
TAX_FNCACT_POLICES,3
TAX_FNCACT_BREADWINNER,1
TAX_WORLDMAMMALS_DOG,3
TAX_ETHNICITY_FILIPINOS,3
TAX_WORLDLANGUAGES_FILIPINOS,3
TAX_WORLDMAMMALS_DOGS,3
WB_2194_ANIMAL_WELFARE,1
TAX_ETHNICITY_ALGERIAN,1
TAX_WORLDLANGUAGES_ALGERIAN,1
TAX_ETHNICITY_UKRAINIAN,1
TAX_WORLDLANGUAGES_UKRAINIAN,1
TAX_FNCACT_BABIES,2
TAX_WORLDLANGUAGES_KOMODO,2
CEASEFIRE,1
NATURAL_DISASTER_DROUGHTS,1
CRISISLEX_C02_NEEDSPROVIDE_FOOD,1
TAX_DISEASE_TWINNING,1
SLFID_MILITARY_SPENDING,1
WB_2478_PEACE_PROCESSES_AND_DIALOGUE,1
TAX_FNCACT_TENANT,4
REBELLION,4
NATURAL_DISASTER_MUDSLIDE,3
EPU_POLICY_POLICYMAKERS,3
TAX_FNCACT_ATTENDANTS,1
NATURAL_DISASTER_LANDSLIDES,1
TAX_WORLDLANGUAGES_BAL,1
ECON_DEVELOPMENTORGS_WORLD_FOOD_PROGRAM,2
TAX_DISEASE_MALNUTRITION,2
WB_1445_STUNTING,2
WB_1444_GROWTH_MONITORING,2
WB_820_DISASTER_RISK_MANAGEMENT,2
WB_1705_DISASTER_PREPAREDNESS,2
NATURAL_DISASTER_STRONG_WINDS,4
WB_337_INSURANCE,1
TAX_FNCACT_SECRETARY_OF_STATE,4
TAX_ETHNICITY_SWAHILI,2
TAX_WORLDLANGUAGES_SWAHILI,2
WB_1674_HEALTH_AND_SAFETY_CONDITIONS,2
TAX_WORLDLANGUAGES_CHING,3
TAX_WORLDMAMMALS_GIANT_PANDA,2
TAX_FOODSTAPLES_WHEAT,1
TAX_FNCACT_CHAMPION,2
ECON_WORLDCURRENCIES_CHINESE_YUAN,1
TAX_WORLDLANGUAGES_ETHIOPIANS,4
ECON_WORLDCURRENCIES_SOUTH_AFRICAN_RAND,4
ROAD_INCIDENT,2
MANMADE_DISASTER_VEHICLE_CRASH,2
SOC_TRAFFICACCIDENT,2
