Theme,Count
TAX_WORLDMAMMALS_PANDAS,826
TAX_WORLDMAMMALS_GIANT_PANDAS,259
NATURAL_DISASTER_ERUPTION,226
TAX_WORLDMAMMALS_FOX,1720
WB_2468_CONVENTIONAL_WAR,5788
TAX_FNCACT_METALWORKER,40
WB_1285_BUSINESS_TAXATION,980
NATURAL_DISASTER_DESERTIFICATION,561
TAX_ETHNICITY_HUNGARIAN,11954
TAX_WORLDLANGUAGES_HUNGARIAN,11554
ECON_WORLDCURRENCIES_BRITISH_POUND,275
NATURAL_DISASTER_WILDFIRE,345
TAX_FNCACT_CONSULTANTS,490
TAX_POLITICAL_PARTY_DEMOCRATIC_ALLIANCE_FOR_THE_BETTERMENT,123
TAX_POLITICAL_PARTY_KUOMINTANG,2540
TAX_FNCACT_COMMUNISTS,1711
TAX_POLITICAL_PARTY_COMMUNISTS,1691
TAX_RELIGION_UIGHUR,971
TAX_WORLDLANGUAGES_UIGHUR,971
WB_382_TAX_CREDITS_AND_DIRECT_SUBSIDIES,69
WB_380_FUNDING_INNOVATION,69
TAX_DISEASE_ZIKA,612
WB_2383_SYSTEM_INTEGRATION,41
WB_2375_ICT_METHODS_AND_PROCEDURES,510
WB_2443_RAPE_AND_SEXUAL_VIOLENCE,776
TAX_WEAPONS_AIR_GUN,50
WB_720_TAX_AND_REVENUE_POLICY_AND_ADMINISTRATION,233
TAX_FNCACT_POLICE_CHIEF,2338
TAX_WEAPONS_DRONE_STRIKE,157
TAX_FNCACT_CHIEFS,2758
TAX_FNCACT_MILITIAMEN,487
TAX_FNCACT_SETTLER,459
TAX_FNCACT_RESERVISTS,242
TAX_ECON_FREETRADEAGREEMENTS_TPP,2033
NATURAL_DISASTER_HEAVY_RAINS,608
NATURAL_DISASTER_TORNADO,928
WB_2559_FOOD_TRADE,167
WB_192_AGRICULTURAL_TRADE,167
WB_1960_FARM_INPUTS,210
WB_1959_LINKING_FARMERS_WITH_MARKETS,451
WB_1192_IMPACT_OF_TRADE,170
TAX_ETHNICITY_MACEDONIAN,7970
TAX_WORLDLANGUAGES_MACEDONIAN,7970
TAX_TERROR_GROUP_HAMAS,6010
TAX_POLITICAL_PARTY_HAMAS,6010
NATURAL_DISASTER_HIGH_WINDS,135
WB_729_PERFORMANCE_MANAGEMENT,973
WB_725_ORGANIZATIONAL_MANAGEMENT,973
CRM_ARSON,1044
WB_891_LAND_REFORM,538
TAX_POLITICAL_PARTY_COMMUNIST_PARTY_OF_CUBA,306
TAX_WORLDLANGUAGES_MIYAKO,223
NATURAL_DISASTER_WINTRY,48
TAX_RELIGION_MUSLIMS,5274
TAX_ETHNICITY_MUSLIMS,5217
ELECTION_FRAUD,2091
TAX_FNCACT_FIGHTER_PILOT,42
HEALTH_PANDEMIC,289
TAX_DISEASE_ZIKA_VIRUS,1765
TAX_FNCACT_HIGH_COMMISSIONER,986
TAX_AIDGROUPS_HIGH_COMMISSIONER_FOR_REFUGEES,306
TAX_ETHNICITY_LAOTIAN,746
TAX_WORLDLANGUAGES_LAOTIAN,746
TAX_FNCACT_COORDINATOR,1678
TAX_DISEASE_ANIMAL_DISEASES,41
TAX_WORLDLANGUAGES_LHASA,3484
TAX_WORLDMAMMALS_DOLPHINS,115
CRISISLEX_C08_TELECOM,2474
TAX_WORLDLANGUAGES_NOTRE,47
HUMAN_TRAFFICKING,1789
TAX_FNCACT_SLAVE,318
SOC_SLAVERY,1327
NATURAL_DISASTER_HEATWAVE,194
ECON_GOLDPRICE,182
WB_1447_GERIATRICS,41
TAX_WORLDBIRDS_GYRFALCON,40
TAX_FNCACT_INTERIOR_MINISTER,4685
WB_958_CRIMINAL_LAW,1664
TAX_TERROR_GROUP_ISIL,6082
WB_1236_COMMERCIAL_BANKING,1717
WB_853_FINANCIAL_LAWS_AND_REGULATIONS,311
SOC_PARDON,1620
TAX_FNCACT_POLITICAL_LEADERS,1363
WB_625_HEALTH_ECONOMICS_AND_FINANCE,557
WB_1287_HEALTH_INSURANCE,557
TAX_WORLDLANGUAGES_MASSACHUSETTS,288
NATURAL_DISASTER_SMOG,5322
TAX_FNCACT_CALLIGRAPHERS,40
WB_2581_PREFERENTIAL_TRADE_AND_INVESTMENT_AGREEMENTS,3425
TAX_ECON_FREETRADEAGREEMENTS_FREE_TRADE_AGREEMENTS,375
TECH_SUPERCOMPUTING,547
TAX_FNCACT_ASTRONAUT,291
SOC_POINTSOFINTEREST_POLICE_STATION,1904
TAX_FNCACT_DEPARTMENT_HEADS,333
WB_1017_CONSUMER_PROTECTION_LAW,575
TAX_FNCACT_SOCIAL_WORKERS,151
WB_334_EQUITY_MARKETS,321
WB_1918_SECURITIES_MARKETS,390
ECON_GASOLINEPRICE,485
ECON_HEATINGOIL,519
TAX_ETHNICITY_CROATIAN,14113
TAX_WORLDLANGUAGES_CROATIAN,14113
TAX_ETHNICITY_MONTENEGRIN,294
ECON_ELECTRICALPRICE,436
TAX_FNCACT_BLACKSMITH,128
TAX_DISEASE_BIRD_FLU,595
ECON_INFLATION,2511
WB_442_INFLATION,2442
WB_1278_BUSINESS_ENTRY_AND_STARTUP,215
WB_870_HOUSING_CONSTRUCTION,206
TAX_ETHNICITY_NEW_ZEALANDER,94
TAX_ETHNICITY_AUSTRIAN,1329
TAX_FNCACT_POLICEMEN,3772
TAX_WORLDLANGUAGES_WANDA,44
TAX_FNCACT_CHAMBERMAIDS,40
TAX_TERROR_GROUP_ABU_SAYYAF,296
TAX_WORLDLANGUAGES_TIONG,300
CRISISLEX_C01_CHILDREN_AND_EDUCATION,1150
NATURAL_DISASTER_SNOW_STORM,80
TAX_WORLDBIRDS_WHOOPER_SWANS,40
TAX_ETHNICITY_MOROS,121
TAX_FNCACT_LABORER,161
NATURAL_DISASTER_TSUNAMIS,81
WB_816_STRATEGIC_URBAN_PLANNING,512
TAX_DISEASE_CONTAGIOUS,153
TAX_FNCACT_ADMINISTRATOR,509
TAX_FNCACT_PEACEKEEPER,361
WB_990_DRAINAGE,263
NATURAL_DISASTER_LAVA,108
WB_2736_RETURNS_TO_WORK,293
WB_2738_LABOR_EARNINGS,253
NATURAL_DISASTER_SNOWSTORM,111
TAX_WORLDMAMMALS_GIANT_OTTER,40
TAX_WEAPONS_DESTROYERS,377
TAX_FNCACT_JANITOR,40
LEG_CONSTITUTIONALAMENDMENT,1334
WB_2446_CARTELS,394
TAX_DISEASE_OBESE,44
WB_1435_OBESITY,72
TAX_FNCACT_BUS_DRIVER,254
NATURAL_DISASTER_DAM_BREAK,44
NATURAL_DISASTER_DROWNING,295
WB_2945_DATABASE,2334
WB_2290_OIL_AND_GAS_EXPORT,1066
WB_544_MID_AND_DOWNSTREAM_OIL_AND_GAS,1220
TAX_POLITICAL_PARTY_CHINA_DEMOCRATIC_NATIONAL_CONSTRUCTION_ASSOCIATION,319
TAX_ETHNICITY_KAZAKH,3045
TAX_WORLDLANGUAGES_KAZAKH,3075
TAX_ETHNICITY_GEORGIAN,8397
TAX_WORLDLANGUAGES_GEORGIAN,8347
TAX_ETHNICITY_GRENADIAN,40
WB_2416_INTERNET_OF_THINGS,569
WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,573
TAX_FNCACT_MINORITY_LEADER,354
TAX_ETHNICITY_BULGARIAN,12139
TAX_WORLDLANGUAGES_BULGARIAN,12009
TAX_FNCACT_SWIMMER,133
TAX_AIDGROUPS_ASSOCIATION_OF_SOUTHEAST_ASIAN_NATIONS,2764
TAX_FNCACT_GENERALS,1225
TAX_FNCACT_SERVICEMAN,3490
SOC_POINTSOFINTEREST_MILITARY_BASE,1850
TAX_FNCACT_SENATOR,2490
TAX_RELIGION_UYGHURS,48
TAX_ETHNICITY_UYGHURS,48
TAX_WORLDLANGUAGES_UYGHURS,48
WB_739_POLITICAL_VIOLENCE_AND_CIVIL_WAR,2405
TAX_DISEASE_TUBERCULOSIS,347
WB_1419_TUBERCULOSIS,347
ECON_DEVELOPMENTORGS_GATES_FOUNDATION,52
TAX_FNCACT_BARBER,72
TAX_FNCACT_COACHES,198
TAX_FNCACT_COPILOT,520
WB_322_DEPOSIT_INSURANCE,232
DISPLACED,3416
WB_666_APPLICATION_DEVELOPMENT,40
WB_2577_FREE_TRADE_AREAS,1868
WB_1789_PHYSICAL_AND_CULTURAL_RESOURCES,105
WB_901_ENVIRONMENTAL_SAFEGUARDS,312
WB_1614_NUTRITIONAL_PROGRAMS,668
WB_1616_SUPPLEMENTARY,374
TAX_TERROR_GROUP_REVOLUTIONARY_ARMY,41
SOC_POINTSOFINTEREST_GOVERNMENT_BUILDING,214
TAX_ETHNICITY_AUSTRALIANS,357
TAX_RELIGION_BUDDHIST,1787
TAX_ETHNICITY_BUDDHIST,1787
TAX_WORLDLANGUAGES_SAMARITANS,89
TAX_WEAPONS_SUICIDE_BOMBERS,749
TAX_FNCACT_JUDGES,3680
NATURAL_DISASTER_LANDSLIDES,2615
NATURAL_DISASTER_HEAT_WAVE,289
CURFEW,255
NATURAL_DISASTER_SEVERE_COLD,48
TAX_FNCACT_PIANIST,76
TAX_ETHNICITY_MONGOL,188
TAX_WORLDLANGUAGES_MONGOL,188
MANMADE_DISASTER_POWER_OUTAGE,309
TAX_WORLDLANGUAGES_LANG,200
TAX_DISEASE_CROUP,81
TAX_POLITICAL_PARTY_LIBERAL_DEMOCRATIC_PARTY,1133
TAX_CHRONICDISEASE_POOR_HEALTH,104
TAX_RELIGION_MOSQUES,1140
TAX_POLITICAL_PARTY_TAIWAN_DEMOCRATIC_SELFGOVERNMENT_LEAGUE,80
TAX_ETHNICITY_CHECHEN,5518
TAX_WORLDLANGUAGES_CHECHEN,5498
TAX_DISEASE_ALZHEIMER,63
TAX_CHRONICDISEASE_ALZHEIMER,63
WB_1615_THERAPEUTIC,294
NATURAL_DISASTER_EARTHQUAKES,1323
TAX_FNCACT_SINGER,964
TAX_FNCACT_LABOURER,201
WB_758_ORPHANS,555
TAX_POLITICAL_PARTY_NATIONALIST_PARTY,152
TAX_TERROR_GROUP_BANGLADESH_NATIONALIST_PARTY,80
TAX_POLITICAL_PARTY_BANGLADESH_NATIONALIST_PARTY,80
TAX_WORLDBIRDS_GOLDEN_EAGLE,41
NATURAL_DISASTER_STRONG_WINDS,798
TAX_POLITICAL_PARTY_SOCIAL_DEMOCRATIC_PARTY,2037
NATURAL_DISASTER_MONSOON,191
TAX_FNCACT,10422
TAX_WORLDLANGUAGES,6640
TAX_ETHNICITY,6759
SOC_POINTSOFINTEREST_MEDICAL_CENTER,171
TAX_FNCACT_NURSES,424
WB_194_AGRICULTURAL_SUPPLY_CHAIN,43
GENDER_VIOLENCE,2408
WB_2441_DOMESTIC_VIOLENCE,1876
NATURAL_DISASTER_HIGH_WATER,55
ECON_WORLDCURRENCIES_CHINESE_YUANS,80
TAX_ETHNICITY_PALESTINIANS,3917
TAX_WORLDLANGUAGES_HUIZHOU,465
MILITARY_COOPERATION,4231
SOC_POINTSOFINTEREST_MILITARY_BASES,894
INFRASTRUCTURE_BAD_ROADS,447
TAX_POLITICAL_PARTY_LIBERAL_PARTY,1495
WB_597_ECOSYSTEM_SERVICES,342
WB_3009_CULTURAL_SERVICES,339
TAX_ETHNICITY_ROMANIAN,8873
TAX_WORLDLANGUAGES_ROMANIAN,8873
TAX_ETHNICITY_RUSSIANS,9227
TAX_WORLDLANGUAGES_RUSSIANS,9207
TAX_DISEASE_LEPROSY,80
MANMADE_DISASTER_DERAILED,266
TAX_WORLDLANGUAGES_JINHUA,204
WB_2207_THEMATIC_BASED_PPPS,369
WB_2206_PUBLIC_PRIVATE_PARTNERSHIPS,369
WB_999_PPP_IN_IRRIGATION,369
MANMADE_DISASTER_MINING_ACCIDENT,40
TAX_AIDGROUPS_RED_CROSS,1314
TAX_MILITARY_TITLE_MILITARY_POLICE,311
TAX_AIDGROUPS_INTERNATIONAL_RESCUE_COMMITTEE,44
TAX_WORLDMAMMALS_WOLF,324
UNGP_TRANSPORTATION_ROADS,347
TAX_FNCACT_RESEARCHER,4300
TAX_FNCACT_EXECUTIVE_SECRETARY,674
TAX_FNCACT_LABORERS,224
WB_1835_URBAN_REGENERATION,81
WB_614_COMPETITIVE_CITIES,91
TAX_WORLDLANGUAGES_JINGPO,40
TAX_WORLDMAMMALS_SERVAL,124
TAX_FNCACT_NAVAL_OFFICER,148
WB_1650_PUBLIC_EMPLOYMENT_SERVICES,761
WB_1652_PLACEMENT,626
TAX_RELIGION_JEWISH,2719
TAX_ETHNICITY_JEWISH,2729
TAX_MILITARY_TITLE_MAJOR_GENERAL,443
TAX_FNCACT_MAJOR_GENERAL,495
WB_1669_FORCED_LABOR,98
TAX_ETHNICITY_KYRGYZS,40
WB_291_BROADBAND_NETWORKS,316
NATURAL_DISASTER_SEVERE_WEATHER,1143
TAX_FNCACT_SENATORS,1248
TAX_TERROR_GROUP_BOKO_HARAM,1213
WB_363_FINANCIAL_INCLUSION,570
WB_364_CONSUMER_PROTECTION,126
ECON_DEVELOPMENTORGS_INTERNATIONAL_ORGANIZATION_FOR_MIGRATION,81
TAX_AIDGROUPS_INTERNATIONAL_ORGANIZATION_FOR_MIGRATION,81
TAX_FNCACT_INTERIOR_MINISTERS,374
EPU_POLICY_BANK_OF_JAPAN,40
WB_1089_STRUCTURAL_TRANSFORMATION,208
TAX_WORLDLANGUAGES_OREGON,279
SOC_POINTSOFINTEREST_MIDDLE_SCHOOLS,962
NATURAL_DISASTER_BLIZZARD,138
TAX_MILITARY_TITLE_PETTY_OFFICER,66
TAX_FNCACT_PETTY_OFFICER,66
WB_1934_CIVILLIAN_POLICE_AND_SECURITY_SERVICES,9127
RELEASE_HOSTAGE,3426
TAX_FNCACT_FIREMAN,186
TAX_FNCACT_MILITARY_LEADERS,590
TAX_FNCACT_PHYSICIST,137
TAX_WORLDMAMMALS_HORSE,567
TAX_FNCACT_MINISTER_OF_FINANCE,854
TAX_FNCACT_PERFORMER,189
TAX_WORLDFISH_SLEEPERS,167
TAX_FNCACT_INVENTOR,69
TAX_FNCACT_SCHOLAR,1696
MANMADE_DISASTER_TRAIN_DERAILMENT,200
ECON_DEVELOPMENTORGS_UNITED_NATIONS_INDUSTRIAL_DEVELOPMENT_ORGANISATION,41
TAX_WORLDLANGUAGES_LEUNG,4545
TAX_WORLDLANGUAGES_CHANG,118
TAX_DISEASE_MERS,1906
TAX_ETHNICITY_HOUTHI,1085
TAX_ETHNICITY_ARMENIAN,14181
TAX_WORLDLANGUAGES_ARMENIAN,14221
ECON_NATGASPRICE,299
TAX_FNCACT_INSTRUCTOR,224
ENV_BIOFUEL,337
WB_532_BIOFUELS_ENERGY,259
TAX_ETHNICITY_AZERBAIJANI,12321
TAX_WORLDLANGUAGES_AZERBAIJANI,12661
TAX_WORLDMAMMALS_BONGO,322
TAX_FOODSTAPLES_CEREALS,78
TAX_WEAPONS_CRUISE_MISSILE,485
ASSASSINATION,549
NATURAL_DISASTER_VOLCANIC,164
TAX_FOODSTAPLES_SOYBEANS,268
TAX_FNCACT_LECTURER,946
TAX_ETHNICITY_ZAMBIAN,715
WB_983_TAX_POLICY,487
TAX_RELIGION_SHIITE,484
TAX_ETHNICITY_SHIITE,504
TAX_WORLDLANGUAGES_LUNGU,903
TAX_WORLDMAMMALS_ASIAN_ELEPHANT,79
TAX_WORLDFISH_STURGEONS,40
NATURAL_DISASTER_WATER_LEVEL,267
TAX_WORLDLANGUAGES_DUKE_OF_YORK,199
TAX_WORLDLANGUAGES_MAHA,462
TAX_FNCACT_PATRIARCH,1457
TAX_FNCACT_FINANCE_OFFICER,72
TAX_POLITICAL_PARTY_CONSERVATIVE_PARTY,511
MANMADE_DISASTER_HELICOPTER_CRASH,432
TAX_DISEASE_PNEUMONIA,199
TAX_WORLDFISH_TOP,1130
TAX_FNCACT_NURSE,365
WB_1950_AGRICULTURE_TECHNOLOGY,741
TAX_FNCACT_POLITICAL_COMMISSARS,86
TAX_FNCACT_MIGRANT_WORKER,251
TAX_FNCACT_COMMISSAR,1001
TAX_FNCACT_COMMISSARS,129
TAX_FNCACT_COMMANDERS,2469
TAX_FNCACT_POLITICAL_COMMISSAR,969
TAX_FNCACT_PAINTER,103
WB_2657_EMERGENCY_PREPAREDNESS,129
TAX_FNCACT_MATHEMATICIANS,40
WB_1882_CONTRACT_MANAGEMENT,81
WB_957_GOVERNMENT_PROCUREMENT,309
WB_833_INSTITUTIONAL_REFORM,307
TAX_TERROR_GROUP_REVOLUTIONARY_ARMED_FORCES_OF_COLOMBIA,56
TAX_WEAPONS_ARTILLERY,9960
TAX_POLITICAL_PARTY_UNITED_NATIONAL_PARTY,214
TAX_WORLDLANGUAGES_HUNAN,120
TAX_FNCACT_NATIONAL_LEADERS,287
WB_344_PRIVATE_EQUITY_FUNDS,131
TAX_FNCACT_AIDES,497
TAX_WORLDLANGUAGES_KABILA,510
TAX_WORLDLANGUAGES_LHOKA,40
TAX_FNCACT_ATTORNEYS,332
WB_2393_POSTAL_EXPRESS_COURIER_SERVICES_AND_LOGISTICS,264
TAX_ETHNICITY_KURD,176
WB_2491_BORDER_SECURITY,621
TAX_DISEASE_YELLOW_FEVER,450
TAX_DISEASE_PARKINSON_DISEASE,40
WB_2418__D_PRINTING,266
ECON_WORLDCURRENCIES_CHINESE_YUAN,993
TAX_WORLDBIRDS_GOOSE,53
NATURAL_DISASTER_EXTREME_COLD,50
TAX_FNCACT_CRAFTSMAN,138
TAX_WORLDLANGUAGES_LUDIAN,160
TAX_TERROR_GROUP_KURDISTAN_FREEDOM_HAWKS,40
TAX_DISEASE_STROKE,185
TAX_FNCACT_MAYORS,1135
HUMAN_RIGHTS_ABUSES_CONCENTRATION_CAMP,202
TAX_DISEASE_LUNG_CANCER,136
WB_2389_RADIO_BROADCASTING,376
WB_1102_ADMINISTRATIVE_LAW,250
TAX_DISEASE_HEART_ATTACK,211
TAX_FOODSTAPLES_GRAINS,402
WB_2817_TRAINING_PROGRAMS,569
TAX_FNCACT_CONSERVATOR,80
TAX_FNCACT_NEGOTIATOR,942
TAX_ETHNICITY_GERMANS,531
TAX_WORLDLANGUAGES_GERMANS,531
TAX_FNCACT_SMUGGLER,117
SOC_FASCISM,1776
HUMAN_RIGHTS_ABUSES_CONCENTRATION_CAMPS,169
TAX_FNCACT_TEST_PILOT,100
TAX_FNCACT_GUARD_OF_HONOR,256
NATURAL_DISASTER_WINTER_STORM,42
TAX_FNCACT_PAPERMAKER,40
TAX_POLITICAL_PARTY_MALAYSIAN_CHINESE_ASSOCIATION,40
TAX_FNCACT_ROLE_MODEL,211
TAX_TERROR_GROUP_DEFENDERS_OF_THE_FATHERLAND,40
TAX_WORLDLANGUAGES_AMONG,1512
TAX_POLITICAL_PARTY_PROGRESSIVE_PARTY,1308
NATURAL_DISASTER_MUDSLIDES,299
TAX_TERROR_GROUP_DEMOCRATIC_PROGRESSIVE_PARTY,1234
TAX_POLITICAL_PARTY_DEMOCRATIC_PROGRESSIVE_PARTY,1234
WB_2439_WOMEN_ABDUCTION,40
TAX_WORLDLANGUAGES_BENIN,248
TAX_WORLDLANGUAGES_COMOROS,320
TAX_WEAPONS_TEAR_GAS,587
TAX_WORLDLANGUAGES_AMINA,159
TAX_ETHNICITY_URUGUAYAN,73
TAX_FNCACT_WARRIORS,270
WB_1059_AGRICULTURAL_FINANCE,40
MANMADE_DISASTER_BUILDING_COLLAPSED,411
WB_387_VOCATIONAL_AND_TECHNICAL_TRAINING,650
WB_483_VOCATIONAL_EDUCATION_AND_TRAINING,514
WB_385_HUMAN_CAPITAL_FOR_INNOVATION_AND_ENTREPRENEURSHIP,652
TAX_RELIGION_TIBETAN_BUDDHISM,240
TAX_RELIGION_BUDDHISM,1031
TAX_FNCACT_LAWMAKERS,9636
EPU_POLICY_LAWMAKERS,5113
NATURAL_DISASTER_WINTER_STORMS,42
TAX_ETHNICITY_MALTESE,99
TAX_WORLDLANGUAGES_MALTESE,99
WB_2147_EDUCATION_RESEARCH_AND_DEVELOPMENT,66
TAX_FNCACT_OBSTETRICIAN,43
WB_580_LOW_CARBON_DEVELOPMENT,51
WB_572_CLIMATE_RESILIENT_DEVELOPMENT,55
TAX_WORLDLANGUAGES_ANYANG,222
TAX_ETHNICITY_BOLIVIA,349
TAX_MILITARY_TITLE_LIEUTENANT_COLONEL,67
TAX_FNCACT_LIEUTENANT_COLONEL,80
TAX_MILITARY_TITLE_COLONEL,1118
TAX_FNCACT_COLONEL,1246
TAX_FNCACT_CHIEF_JUSTICES,165
NATURAL_DISASTER_DROWNED,657
TAX_FNCACT_ARMY_OFFICERS,255
ECON_WORLDCURRENCIES_RUSSIAN_RUBLE,57
MANMADE_DISASTER_NUCLEAR_ACCIDENT,60
WB_175_FERTILIZERS,476
TAX_ETHNICITY_ALGERIAN,1039
TAX_WORLDLANGUAGES_ALGERIAN,1039
EPU_POLICY_BLUE_HOUSE,154
TAX_TERROR_GROUP_NATIONAL_LEAGUE_FOR_DEMOCRACY,537
TAX_POLITICAL_PARTY_NATIONAL_LEAGUE_FOR_DEMOCRACY,537
WB_2171_NURSING_HOMES,266
TAX_TERROR_GROUP_CAMBODIAN_PEOPLE_PARTY,357
TAX_POLITICAL_PARTY_CAMBODIAN_PEOPLE_PARTY,357
SOC_AGINGPOPULATION,824
EPU_CATS_FINANCIAL_REGULATION,861
WB_1893_TAX_LAW,241
WB_1362_MEDICAL_EQUIPMENT,1088
TAX_ECON_FREETRADEAGREEMENTS_FREE_TRADE_AGREEMENT,2077
TAX_FNCACT_FUNCTIONARIES,853
TAX_FNCACT_BABY,1415
TAX_POLITICAL_PARTY_UNITED_RUSSIA,4635
TAX_DISEASE_HIV_AIDS,539
TAX_FNCACT_FIRE_FIGHTER,79
TAX_FNCACT_GEOPHYSICIST,40
TAX_FNCACT_INSURGENTS,1297
INSURGENCY,1828
TAX_FNCACT_COUNSELOR,427
TAX_WEAPONS_MORTAR,4198
WB_726_ADMINISTRATIVE_DECENTRALIZATION,80
TAX_FNCACT_PIRATE,214
MANMADE_DISASTER_BUILDING_COLLAPSE,400
WB_1461_HEALTHY_LIFESTYLES,174
ECON_ELECTRICALDEMAND,312
TAX_FNCACT_SURGEON,265
TAX_ETHNICITY_POLE,703
TAX_DISEASE_LEUKEMIA,40
TAX_FNCACT_ATTENDANTS,340
TAX_WEAPONS_BOMBS,5651
TAX_AIDGROUPS_DOCTORS_WITHOUT_BORDERS,65
TAX_ECON_FREETRADEAGREEMENTS_TRANS_PACIFIC_PARTNERSHIP,150
WB_1031_COMPETITION_LAW,183
TAX_WORLDLANGUAGES_NGARI,196
TAX_FNCACT_LYRICIST,81
TAX_FNCACT_ENFORCERS,7360
TAX_FNCACT_CULPRITS,457
TAX_ETHNICITY_ROHINGYA,243
TAX_FNCACT_ENGINEERS,1095
TAX_FNCACT_DRAMATIST,119
TAX_WORLDLANGUAGES_XISHUANGBANNA_DAI,118
NATURAL_DISASTER_COLD_SNAP,82
TAX_RELIGION_CATHOLICISM,121
TAX_FNCACT_BISHOPS,300
TAX_FNCACT_PEDIATRICIAN,40
TAX_ETHNICITY_ITALIANS,162
TAX_WORLDLANGUAGES_ITALIANS,162
TAX_POLITICAL_PARTY_FATAH,3087
AID_HUMANITARIAN,3316
TAX_FNCACT_COAL_MINERS,86
TAX_FNCACT_SERVICEMEN,12894
TAX_FNCACT_MEDIATOR,1571
TAX_FNCACT_FIREMEN,746
TAX_WORLDMAMMALS_GOLDEN_SNUBNOSED_MONKEYS,40
TAX_FNCACT_ARMY_OFFICER,191
WB_3018_CULTURAL_PROPERTY_PROTECTION,54
TAX_WORLDFISH_EMPEROR,495
TAX_RELIGION_ANCESTOR_WORSHIP,40
WB_1800_RAIL_TRANSPORT,180
TAX_WORLDMAMMALS_ASIAN_BLACK_BEARS,40
TAX_FNCACT_VETERAN_SOLDIER,88
WB_1050_AQUACULTURE,407
TAX_FNCACT_MECHANIC,132
TAX_FNCACT_ACTRESSES,139
TAX_POLITICAL_PARTY_TEA_PARTY,206
SOC_POINTSOFINTEREST_FIRE_STATION,41
TAX_DISEASE_CEREBRAL_PALSY,80
TAX_WORLDLANGUAGES_NGORN,40
WB_1751_LIQUEFIED_NATURAL_GAS,679
TAX_AIDGROUPS_UNITED_NATIONS_DEVELOPMENT_PROGRAMME,57
TAX_FNCACT_INTERPRETER,203
TAX_POLITICAL_PARTY_ALLIANCE_FOR_DEMOCRACY,40
TAX_FNCACT_ENFORCER,540
TAX_FNCACT_ASSEMBLYMAN,42
TAX_FNCACT_ASSEMBLYMEN,80
TAX_FNCACT_BOARD_MEMBERS,276
TAX_FNCACT_NONCOMMISSIONED_OFFICER,46
TAX_FNCACT_SLAVES,774
EMERG_FIELDHOSPITAL,252
WB_2100_ADMINSTRATIVE_SIMPLIFICATION,92
ECON_DEVELOPMENTORGS_ORGANIZATION_FOR_ECONOMIC_COOPERATION,143
NATURAL_DISASTER_BLIZZARDS,126
TAX_WORLDLANGUAGES_CHING,171
TAX_FNCACT_INNOVATOR,94
TAX_FNCACT_PHYSICIAN,99
TAX_ETHNICITY_HAN_CHINESE,72
TAX_WORLDLANGUAGES_HAKKA,50
TAX_FNCACT_PARATROOPERS,444
TAX_WEAPONS_MACHETES,132
EMERG_EMERGSHELTER,369
WB_1169_MICRO_ENTERPRISES,231
TAX_FNCACT_SPORTSMAN,70
WB_1783_ENVIRONMENTAL_GOVERNANCE,86
MANMADE_DISASTER_WITHOUT_POWER,248
TAX_DISEASE_INTRAABDOMINAL_INFECTIONS,40
TAX_FNCACT_ARCHBISHOP,418
WB_751_SOCIAL_INSURANCE,617
TAX_WORLDLANGUAGES_MILANO,122
WB_727_MONITORING_AND_EVALUATION,511
WB_1686_IMPACT_ASSESSMENT,383
WB_2271_M_AND_E_IMPACT,383
TAX_DISEASE_MICROCEPHALY,209
WB_2458_HUMAN_TRAFFICKING,592
TAX_DISEASE_MALARIA,243
WB_1420_MALARIA,243
TAX_DISEASE_INFLUENZA,584
WB_1421_INFLUENZA,584
TAX_DISEASE_AVIAN_INFLUENZA,253
TAX_POLITICAL_PARTY_CHRISTIAN_DEMOCRATIC_UNION,124
WB_989_IRRIGATION_AND_DRAINAGE_CANALS,88
TAX_FNCACT_MILITARY_OFFICER,296
TAX_FNCACT_CLERIC,1951
UNREST_SELF_IDENTIFIED_HATE_CRIME,126
NATURAL_DISASTER_NATURAL_DISASTER,341
WB_1722_HOUSING_POLICY_AND_INSTITUTIONS,64
TAX_ETHNICITY_GELAO,40
TAX_WORLDLANGUAGES_GELAO,40
TAX_ETHNICITY_NEPALI,1142
TAX_WORLDLANGUAGES_NEPALI,1142
TAX_WORLDLANGUAGES_KIRGIZ,190
NATURAL_DISASTER_RICHTER_SCALE,719
TAX_FNCACT_ELDER,653
AVIATION_INCIDENT_HELICOPTER_CRASH,60
ACT_YIELD,578
TAX_WORLDLANGUAGES_BHUTANESE,82
MANMADE_DISASTER_KNOCKED_OUT_POWER,41
MANMADE_DISASTER_FIRE_TRUCK,40
TAX_FOODSTAPLES_CASSAVA,11
TAX_WORLDLANGUAGES_ARUSHA,480
TAX_FNCACT_GENTLEMEN,717
TAX_FNCACT_FUND_MANAGERS,164
TAX_WORLDMAMMALS_HORSES,138
TAX_FNCACT_JOCKEY,37
WB_653_ENTERPRISE_ARCHITECTURE,453
WB_656_PORTFOLIO_MANAGEMENT,6
WB_2113_MARKET_STUDIES_AND_COMPETITION_ASSESSMENTS,4
WB_2111_COMPETITION_ECONOMICS,14
TAX_FNCACT_FUND_MANAGER,73
WB_747_SOCIAL_RESILIENCE_AND_CLIMATE_CHANGE,17
TAX_DISEASE_ANOMALY,35
TAX_WORLDLANGUAGES_SHAKA,74
TAX_FNCACT_APPOINTEES,181
TAX_WORLDMAMMALS_CARIBOU,3
WB_2933_ZINC,423
