Theme,Count
TAX_WORLDMAMMALS_FOX,1320
TAX_FNCACT_METALWORKER,40
WB_1285_BUSINESS_TAXATION,688
WB_2468_CONVENTIONAL_WAR,4443
NATURAL_DISASTER_ERUPTION,192
NATURAL_DISASTER_DESERTIFICATION,367
TAX_ETHNICITY_HUNGARIAN,2505
TAX_WORLDLANGUAGES_HUNGARIAN,2425
ECON_WORLDCURRENCIES_BRITISH_POUND,270
NATURAL_DISASTER_WILDFIRE,225
TAX_FNCACT_CONSULTANTS,382
TAX_POLITICAL_PARTY_KUOMINTANG,2111
TAX_POLITICAL_PARTY_DEMOCRATIC_ALLIANCE_FOR_THE_BETTERMENT,113
TAX_FNCACT_COMMUNISTS,1383
TAX_POLITICAL_PARTY_COMMUNISTS,1363
WB_382_TAX_CREDITS_AND_DIRECT_SUBSIDIES,68
WB_380_FUNDING_INNOVATION,68
TAX_RELIGION_UIGHUR,758
TAX_WORLDLANGUAGES_UIGHUR,758
TAX_DISEASE_ZIKA,389
WB_2383_SYSTEM_INTEGRATION,41
WB_2375_ICT_METHODS_AND_PROCEDURES,377
WB_2443_RAPE_AND_SEXUAL_VIOLENCE,602
TAX_WEAPONS_AIR_GUN,50
WB_720_TAX_AND_REVENUE_POLICY_AND_ADMINISTRATION,192
TAX_FNCACT_CHIEFS,2351
TAX_WEAPONS_DRONE_STRIKE,117
TAX_FNCACT_POLICE_CHIEF,1869
TAX_FNCACT_MILITIAMEN,407
TAX_FNCACT_RESERVISTS,172
TAX_FNCACT_SETTLER,348
TAX_ECON_FREETRADEAGREEMENTS_TPP,659
NATURAL_DISASTER_TORNADO,710
NATURAL_DISASTER_HEAVY_RAINS,510
TAX_ETHNICITY_MACEDONIAN,2880
TAX_WORLDLANGUAGES_MACEDONIAN,2880
WB_2559_FOOD_TRADE,159
WB_192_AGRICULTURAL_TRADE,159
WB_1960_FARM_INPUTS,202
WB_1959_LINKING_FARMERS_WITH_MARKETS,430
WB_1192_IMPACT_OF_TRADE,162
WB_729_PERFORMANCE_MANAGEMENT,904
WB_725_ORGANIZATIONAL_MANAGEMENT,904
TAX_TERROR_GROUP_HAMAS,1709
TAX_POLITICAL_PARTY_HAMAS,1709
NATURAL_DISASTER_HIGH_WINDS,135
WB_891_LAND_REFORM,284
CRM_ARSON,722
TAX_POLITICAL_PARTY_COMMUNIST_PARTY_OF_CUBA,175
NATURAL_DISASTER_WINTRY,48
TAX_WORLDLANGUAGES_MIYAKO,187
TAX_RELIGION_MUSLIMS,3003
TAX_ETHNICITY_MUSLIMS,2984
ELECTION_FRAUD,1595
TAX_DISEASE_ZIKA_VIRUS,1149
HEALTH_PANDEMIC,223
TAX_FNCACT_FIGHTER_PILOT,42
TAX_FNCACT_HIGH_COMMISSIONER,692
TAX_AIDGROUPS_HIGH_COMMISSIONER_FOR_REFUGEES,299
TAX_ETHNICITY_LAOTIAN,434
TAX_WORLDLANGUAGES_LAOTIAN,434
TAX_FNCACT_COORDINATOR,1392
TAX_WORLDLANGUAGES_LHASA,1127
TAX_DISEASE_ANIMAL_DISEASES,41
TAX_WORLDMAMMALS_DOLPHINS,105
CRISISLEX_C08_TELECOM,1722
TAX_WORLDLANGUAGES_NOTRE,47
TAX_FNCACT_SLAVE,249
SOC_SLAVERY,1105
HUMAN_TRAFFICKING,1456
NATURAL_DISASTER_HEATWAVE,147
ECON_GOLDPRICE,84
WB_1447_GERIATRICS,41
TAX_WORLDBIRDS_GYRFALCON,40
TAX_FNCACT_INTERIOR_MINISTER,3958
SOC_PARDON,1078
TAX_FNCACT_POLITICAL_LEADERS,1294
WB_958_CRIMINAL_LAW,1163
WB_1236_COMMERCIAL_BANKING,1464
WB_853_FINANCIAL_LAWS_AND_REGULATIONS,227
TAX_TERROR_GROUP_ISIL,3689
WB_625_HEALTH_ECONOMICS_AND_FINANCE,459
WB_1287_HEALTH_INSURANCE,459
TAX_WORLDLANGUAGES_MASSACHUSETTS,254
NATURAL_DISASTER_SMOG,2477
WB_2581_PREFERENTIAL_TRADE_AND_INVESTMENT_AGREEMENTS,3022
TAX_ECON_FREETRADEAGREEMENTS_FREE_TRADE_AGREEMENTS,375
TAX_FNCACT_CALLIGRAPHERS,40
TAX_FNCACT_ASTRONAUT,176
TECH_SUPERCOMPUTING,378
TAX_FNCACT_DEPARTMENT_HEADS,173
SOC_POINTSOFINTEREST_POLICE_STATION,1334
TAX_FNCACT_SOCIAL_WORKERS,141
WB_1017_CONSUMER_PROTECTION_LAW,475
WB_334_EQUITY_MARKETS,281
WB_1918_SECURITIES_MARKETS,350
ECON_GASOLINEPRICE,467
ECON_HEATINGOIL,504
TAX_ETHNICITY_MONTENEGRIN,253
TAX_ETHNICITY_CROATIAN,3298
TAX_WORLDLANGUAGES_CROATIAN,3298
ECON_ELECTRICALPRICE,385
TAX_FNCACT_BLACKSMITH,128
TAX_DISEASE_BIRD_FLU,427
ECON_INFLATION,1704
WB_442_INFLATION,1657
WB_870_HOUSING_CONSTRUCTION,206
WB_1278_BUSINESS_ENTRY_AND_STARTUP,215
TAX_ETHNICITY_AUSTRIAN,972
TAX_ETHNICITY_NEW_ZEALANDER,88
TAX_FNCACT_POLICEMEN,2836
TAX_FNCACT_CHAMBERMAIDS,40
TAX_WORLDLANGUAGES_WANDA,44
TAX_TERROR_GROUP_ABU_SAYYAF,125
CRISISLEX_C01_CHILDREN_AND_EDUCATION,877
TAX_WORLDLANGUAGES_TIONG,293
TAX_WORLDBIRDS_WHOOPER_SWANS,40
NATURAL_DISASTER_SNOW_STORM,80
TAX_ETHNICITY_MOROS,81
TAX_FNCACT_LABORER,121
WB_816_STRATEGIC_URBAN_PLANNING,381
NATURAL_DISASTER_TSUNAMIS,81
TAX_FNCACT_ADMINISTRATOR,478
TAX_DISEASE_CONTAGIOUS,151
WB_990_DRAINAGE,259
TAX_FNCACT_PEACEKEEPER,266
WB_2736_RETURNS_TO_WORK,217
WB_2738_LABOR_EARNINGS,178
NATURAL_DISASTER_SNOWSTORM,111
NATURAL_DISASTER_LAVA,104
TAX_FNCACT_JANITOR,40
TAX_WEAPONS_DESTROYERS,354
TAX_WORLDMAMMALS_GIANT_OTTER,40
LEG_CONSTITUTIONALAMENDMENT,1095
WB_2446_CARTELS,271
NATURAL_DISASTER_DROWNING,295
TAX_FNCACT_BUS_DRIVER,246
TAX_DISEASE_OBESE,44
WB_1435_OBESITY,69
NATURAL_DISASTER_DAM_BREAK,44
WB_2290_OIL_AND_GAS_EXPORT,813
WB_544_MID_AND_DOWNSTREAM_OIL_AND_GAS,966
WB_2945_DATABASE,1659
TAX_ETHNICITY_KAZAKH,1776
TAX_WORLDLANGUAGES_KAZAKH,1796
TAX_POLITICAL_PARTY_CHINA_DEMOCRATIC_NATIONAL_CONSTRUCTION_ASSOCIATION,199
TAX_ETHNICITY_GEORGIAN,2554
TAX_WORLDLANGUAGES_GEORGIAN,2544
TAX_ETHNICITY_GRENADIAN,40
WB_2416_INTERNET_OF_THINGS,480
WB_2399_ICT_INNOVATION_AND_TRANSFORMATION,483
TAX_ETHNICITY_BULGARIAN,2818
TAX_WORLDLANGUAGES_BULGARIAN,2768
TAX_FNCACT_MINORITY_LEADER,275
TAX_AIDGROUPS_ASSOCIATION_OF_SOUTHEAST_ASIAN_NATIONS,2742
TAX_FNCACT_SWIMMER,92
TAX_FNCACT_GENERALS,1002
TAX_FNCACT_SERVICEMAN,2590
SOC_POINTSOFINTEREST_MILITARY_BASE,1584
TAX_FNCACT_SENATOR,1749
TAX_RELIGION_UYGHURS,44
TAX_ETHNICITY_UYGHURS,44
TAX_WORLDLANGUAGES_UYGHURS,44
WB_739_POLITICAL_VIOLENCE_AND_CIVIL_WAR,2027
ECON_DEVELOPMENTORGS_GATES_FOUNDATION,50
TAX_DISEASE_TUBERCULOSIS,326
WB_1419_TUBERCULOSIS,326
TAX_FNCACT_BARBER,63
WB_322_DEPOSIT_INSURANCE,172
TAX_FNCACT_COACHES,187
TAX_FNCACT_COPILOT,392
DISPLACED,2710
WB_666_APPLICATION_DEVELOPMENT,40
WB_2577_FREE_TRADE_AREAS,1405
WB_1789_PHYSICAL_AND_CULTURAL_RESOURCES,104
WB_901_ENVIRONMENTAL_SAFEGUARDS,311
WB_1614_NUTRITIONAL_PROGRAMS,532
WB_1616_SUPPLEMENTARY,330
TAX_TERROR_GROUP_REVOLUTIONARY_ARMY,41
SOC_POINTSOFINTEREST_GOVERNMENT_BUILDING,179
TAX_RELIGION_BUDDHIST,859
TAX_ETHNICITY_BUDDHIST,859
TAX_WORLDLANGUAGES_SAMARITANS,89
TAX_ETHNICITY_AUSTRALIANS,227
TAX_WEAPONS_SUICIDE_BOMBERS,595
TAX_FNCACT_JUDGES,2201
NATURAL_DISASTER_LANDSLIDES,1750
CURFEW,189
NATURAL_DISASTER_HEAT_WAVE,241
NATURAL_DISASTER_SEVERE_COLD,48
TAX_FNCACT_PIANIST,75
TAX_ETHNICITY_MONGOL,144
TAX_WORLDLANGUAGES_MONGOL,144
MANMADE_DISASTER_POWER_OUTAGE,300
TAX_WORLDLANGUAGES_LANG,240
TAX_DISEASE_CROUP,41
TAX_POLITICAL_PARTY_LIBERAL_DEMOCRATIC_PARTY,1083
TAX_CHRONICDISEASE_POOR_HEALTH,104
TAX_RELIGION_MOSQUES,813
TAX_POLITICAL_PARTY_TAIWAN_DEMOCRATIC_SELFGOVERNMENT_LEAGUE,80
TAX_ETHNICITY_CHECHEN,2348
TAX_WORLDLANGUAGES_CHECHEN,2338
WB_1615_THERAPEUTIC,202
TAX_DISEASE_ALZHEIMER,52
TAX_CHRONICDISEASE_ALZHEIMER,52
TAX_FNCACT_LABOURER,201
WB_758_ORPHANS,441
NATURAL_DISASTER_EARTHQUAKES,1130
TAX_FNCACT_SINGER,655
TAX_POLITICAL_PARTY_NATIONALIST_PARTY,112
TAX_TERROR_GROUP_BANGLADESH_NATIONALIST_PARTY,40
TAX_POLITICAL_PARTY_BANGLADESH_NATIONALIST_PARTY,40
TAX_POLITICAL_PARTY_SOCIAL_DEMOCRATIC_PARTY,1970
TAX_WORLDBIRDS_GOLDEN_EAGLE,41
NATURAL_DISASTER_STRONG_WINDS,712
NATURAL_DISASTER_MONSOON,188
TAX_FNCACT_NURSES,360
SOC_POINTSOFINTEREST_MEDICAL_CENTER,128
WB_194_AGRICULTURAL_SUPPLY_CHAIN,43
GENDER_VIOLENCE,959
WB_2441_DOMESTIC_VIOLENCE,598
ECON_WORLDCURRENCIES_CHINESE_YUANS,40
NATURAL_DISASTER_HIGH_WATER,55
TAX_ETHNICITY_PALESTINIANS,2136
TAX_WORLDLANGUAGES_HUIZHOU,340
SOC_POINTSOFINTEREST_MILITARY_BASES,825
MILITARY_COOPERATION,3199
WB_597_ECOSYSTEM_SERVICES,293
WB_3009_CULTURAL_SERVICES,290
TAX_POLITICAL_PARTY_LIBERAL_PARTY,1341
INFRASTRUCTURE_BAD_ROADS,430
TAX_ETHNICITY_RUSSIANS,4764
TAX_WORLDLANGUAGES_RUSSIANS,4744
TAX_ETHNICITY_ROMANIAN,2407
TAX_WORLDLANGUAGES_ROMANIAN,2407
TAX_DISEASE_LEPROSY,40
MANMADE_DISASTER_DERAILED,215
TAX_WORLDLANGUAGES_JINHUA,162
WB_2207_THEMATIC_BASED_PPPS,367
WB_2206_PUBLIC_PRIVATE_PARTNERSHIPS,367
WB_999_PPP_IN_IRRIGATION,367
MANMADE_DISASTER_MINING_ACCIDENT,40
TAX_MILITARY_TITLE_MILITARY_POLICE,280
TAX_AIDGROUPS_INTERNATIONAL_RESCUE_COMMITTEE,43
TAX_AIDGROUPS_RED_CROSS,1057
TAX_FNCACT_RESEARCHER,3421
UNGP_TRANSPORTATION_ROADS,331
TAX_WORLDMAMMALS_WOLF,238
TAX_FNCACT_EXECUTIVE_SECRETARY,486
TAX_FNCACT_LABORERS,144
WB_1835_URBAN_REGENERATION,81
WB_614_COMPETITIVE_CITIES,91
TAX_WORLDLANGUAGES_JINGPO,40
TAX_WORLDMAMMALS_SERVAL,124
TAX_FNCACT_NAVAL_OFFICER,148
WB_1650_PUBLIC_EMPLOYMENT_SERVICES,506
WB_1652_PLACEMENT,372
TAX_RELIGION_JEWISH,1488
TAX_ETHNICITY_JEWISH,1498
TAX_MILITARY_TITLE_MAJOR_GENERAL,407
TAX_FNCACT_MAJOR_GENERAL,459
WB_1669_FORCED_LABOR,96
NATURAL_DISASTER_SEVERE_WEATHER,1129
TAX_ETHNICITY_KYRGYZS,40
WB_291_BROADBAND_NETWORKS,238
WB_363_FINANCIAL_INCLUSION,519
WB_364_CONSUMER_PROTECTION,114
TAX_FNCACT_SENATORS,968
TAX_TERROR_GROUP_BOKO_HARAM,602
ECON_DEVELOPMENTORGS_INTERNATIONAL_ORGANIZATION_FOR_MIGRATION,81
TAX_AIDGROUPS_INTERNATIONAL_ORGANIZATION_FOR_MIGRATION,81
TAX_FNCACT_INTERIOR_MINISTERS,291
EPU_POLICY_BANK_OF_JAPAN,40
WB_1089_STRUCTURAL_TRANSFORMATION,187
TAX_MILITARY_TITLE_PETTY_OFFICER,54
TAX_FNCACT_PETTY_OFFICER,54
SOC_POINTSOFINTEREST_MIDDLE_SCHOOLS,611
NATURAL_DISASTER_BLIZZARD,138
TAX_WORLDLANGUAGES_OREGON,192
WB_1934_CIVILLIAN_POLICE_AND_SECURITY_SERVICES,7680
RELEASE_HOSTAGE,2663
TAX_FNCACT_PHYSICIST,99
TAX_FNCACT_FIREMAN,140
TAX_FNCACT_MILITARY_LEADERS,355
TAX_WORLDMAMMALS_HORSE,446
TAX_FNCACT_MINISTER_OF_FINANCE,780
TAX_FNCACT_PERFORMER,186
TAX_FNCACT_INVENTOR,65
TAX_WORLDFISH_SLEEPERS,89
TAX_FNCACT_SCHOLAR,1449
TAX_WORLDLANGUAGES_LEUNG,1600
MANMADE_DISASTER_TRAIN_DERAILMENT,120
ECON_DEVELOPMENTORGS_UNITED_NATIONS_INDUSTRIAL_DEVELOPMENT_ORGANISATION,41
TAX_WORLDLANGUAGES_CHANG,118
TAX_DISEASE_MERS,532
TAX_ETHNICITY_HOUTHI,645
TAX_ETHNICITY_ARMENIAN,4724
TAX_WORLDLANGUAGES_ARMENIAN,4724
TAX_FNCACT_INSTRUCTOR,175
ECON_NATGASPRICE,288
ENV_BIOFUEL,166
WB_532_BIOFUELS_ENERGY,148
TAX_WORLDMAMMALS_BONGO,220
TAX_ETHNICITY_AZERBAIJANI,4532
TAX_WORLDLANGUAGES_AZERBAIJANI,4622
TAX_FOODSTAPLES_CEREALS,75
ASSASSINATION,473
TAX_WEAPONS_CRUISE_MISSILE,395
TAX_FOODSTAPLES_SOYBEANS,120
NATURAL_DISASTER_VOLCANIC,131
TAX_FNCACT_LECTURER,832
TAX_ETHNICITY_ZAMBIAN,297
TAX_WORLDLANGUAGES_LUNGU,255
WB_983_TAX_POLICY,433
TAX_RELIGION_SHIITE,473
TAX_ETHNICITY_SHIITE,483
TAX_WORLDMAMMALS_ASIAN_ELEPHANT,79
TAX_WORLDFISH_STURGEONS,40
NATURAL_DISASTER_WATER_LEVEL,265
TAX_WORLDLANGUAGES_DUKE_OF_YORK,159
TAX_WORLDLANGUAGES_MAHA,342
TAX_FNCACT_PATRIARCH,775
TAX_POLITICAL_PARTY_CONSERVATIVE_PARTY,486
TAX_FNCACT_FINANCE_OFFICER,72
MANMADE_DISASTER_HELICOPTER_CRASH,344
TAX_FNCACT_NURSE,194
TAX_WORLDFISH_TOP,1025
TAX_DISEASE_PNEUMONIA,158
WB_1950_AGRICULTURE_TECHNOLOGY,671
TAX_FNCACT_COMMANDERS,1916
TAX_FNCACT_COMMISSARS,87
TAX_FNCACT_POLITICAL_COMMISSARS,44
TAX_FNCACT_MIGRANT_WORKER,209
TAX_FNCACT_COMMISSAR,611
TAX_FNCACT_POLITICAL_COMMISSAR,580
TAX_FNCACT_PAINTER,97
WB_2657_EMERGENCY_PREPAREDNESS,90
WB_1882_CONTRACT_MANAGEMENT,41
WB_957_GOVERNMENT_PROCUREMENT,268
WB_833_INSTITUTIONAL_REFORM,265
TAX_FNCACT_MATHEMATICIANS,40
TAX_TERROR_GROUP_REVOLUTIONARY_ARMED_FORCES_OF_COLOMBIA,56
TAX_WEAPONS_ARTILLERY,6527
TAX_POLITICAL_PARTY_UNITED_NATIONAL_PARTY,214
TAX_FNCACT_NATIONAL_LEADERS,284
TAX_WORLDLANGUAGES_HUNAN,159
WB_344_PRIVATE_EQUITY_FUNDS,125
TAX_FNCACT_AIDES,465
TAX_WORLDLANGUAGES_KABILA,323
TAX_FNCACT_ATTORNEYS,262
TAX_WORLDLANGUAGES_LHOKA,40
WB_2393_POSTAL_EXPRESS_COURIER_SERVICES_AND_LOGISTICS,264
WB_2491_BORDER_SECURITY,424
TAX_ETHNICITY_KURD,155
TAX_DISEASE_YELLOW_FEVER,127
TAX_DISEASE_PARKINSON_DISEASE,40
ECON_WORLDCURRENCIES_CHINESE_YUAN,883
TAX_WORLDBIRDS_GOOSE,50
WB_2418__D_PRINTING,186
NATURAL_DISASTER_EXTREME_COLD,50
TAX_FNCACT_CRAFTSMAN,98
TAX_WORLDLANGUAGES_LUDIAN,144
TAX_TERROR_GROUP_KURDISTAN_FREEDOM_HAWKS,40
TAX_DISEASE_STROKE,183
TAX_FNCACT_MAYORS,779
HUMAN_RIGHTS_ABUSES_CONCENTRATION_CAMP,112
TAX_DISEASE_LUNG_CANCER,136
WB_2389_RADIO_BROADCASTING,314
TAX_FOODSTAPLES_GRAINS,258
WB_1102_ADMINISTRATIVE_LAW,242
TAX_DISEASE_HEART_ATTACK,201
TAX_FNCACT_CONSERVATOR,40
WB_2817_TRAINING_PROGRAMS,452
TAX_FNCACT_NEGOTIATOR,759
TAX_ETHNICITY_GERMANS,438
TAX_WORLDLANGUAGES_GERMANS,438
SOC_FASCISM,1535
HUMAN_RIGHTS_ABUSES_CONCENTRATION_CAMPS,89
TAX_FNCACT_TEST_PILOT,100
TAX_FNCACT_SMUGGLER,114
TAX_FNCACT_GUARD_OF_HONOR,256
NATURAL_DISASTER_WINTER_STORM,42
TAX_POLITICAL_PARTY_MALAYSIAN_CHINESE_ASSOCIATION,40
TAX_FNCACT_PAPERMAKER,40
TAX_FNCACT_ROLE_MODEL,210
TAX_WORLDLANGUAGES_AMONG,1492
TAX_TERROR_GROUP_DEFENDERS_OF_THE_FATHERLAND,40
TAX_POLITICAL_PARTY_PROGRESSIVE_PARTY,1293
TAX_TERROR_GROUP_DEMOCRATIC_PROGRESSIVE_PARTY,1220
TAX_POLITICAL_PARTY_DEMOCRATIC_PROGRESSIVE_PARTY,1220
NATURAL_DISASTER_MUDSLIDES,299
WB_2439_WOMEN_ABDUCTION,40
TAX_WORLDLANGUAGES_COMOROS,134
TAX_WORLDLANGUAGES_BENIN,164
TAX_WEAPONS_TEAR_GAS,465
TAX_WORLDLANGUAGES_AMINA,148
TAX_ETHNICITY_URUGUAYAN,64
WB_1059_AGRICULTURAL_FINANCE,40
TAX_FNCACT_WARRIORS,262
WB_387_VOCATIONAL_AND_TECHNICAL_TRAINING,597
WB_483_VOCATIONAL_EDUCATION_AND_TRAINING,461
WB_385_HUMAN_CAPITAL_FOR_INNOVATION_AND_ENTREPRENEURSHIP,599
TAX_RELIGION_BUDDHISM,442
TAX_RELIGION_TIBETAN_BUDDHISM,161
MANMADE_DISASTER_BUILDING_COLLAPSED,411
TAX_FNCACT_LAWMAKERS,5859
EPU_POLICY_LAWMAKERS,3201
NATURAL_DISASTER_WINTER_STORMS,42
TAX_ETHNICITY_MALTESE,94
TAX_WORLDLANGUAGES_MALTESE,94
TAX_FNCACT_OBSTETRICIAN,43
WB_2147_EDUCATION_RESEARCH_AND_DEVELOPMENT,66
WB_580_LOW_CARBON_DEVELOPMENT,49
WB_572_CLIMATE_RESILIENT_DEVELOPMENT,53
TAX_WORLDLANGUAGES_ANYANG,134
TAX_ETHNICITY_BOLIVIA,190
TAX_MILITARY_TITLE_COLONEL,974
TAX_FNCACT_COLONEL,1062
TAX_MILITARY_TITLE_LIEUTENANT_COLONEL,65
TAX_FNCACT_LIEUTENANT_COLONEL,78
TAX_FNCACT_CHIEF_JUSTICES,82
NATURAL_DISASTER_DROWNED,616
TAX_FNCACT_ARMY_OFFICERS,185
MANMADE_DISASTER_NUCLEAR_ACCIDENT,52
ECON_WORLDCURRENCIES_RUSSIAN_RUBLE,57
TAX_ETHNICITY_ALGERIAN,537
TAX_WORLDLANGUAGES_ALGERIAN,537
WB_175_FERTILIZERS,329
EPU_POLICY_BLUE_HOUSE,144
TAX_TERROR_GROUP_NATIONAL_LEAGUE_FOR_DEMOCRACY,497
TAX_POLITICAL_PARTY_NATIONAL_LEAGUE_FOR_DEMOCRACY,497
TAX_TERROR_GROUP_CAMBODIAN_PEOPLE_PARTY,341
TAX_POLITICAL_PARTY_CAMBODIAN_PEOPLE_PARTY,341
WB_2171_NURSING_HOMES,148
SOC_AGINGPOPULATION,704
EPU_CATS_FINANCIAL_REGULATION,226
WB_1893_TAX_LAW,201
WB_1362_MEDICAL_EQUIPMENT,933
TAX_FNCACT_FUNCTIONARIES,437
TAX_ECON_FREETRADEAGREEMENTS_FREE_TRADE_AGREEMENT,1852
TAX_FNCACT_BABY,931
TAX_DISEASE_HIV_AIDS,336
TAX_POLITICAL_PARTY_UNITED_RUSSIA,1555
TAX_FNCACT_GEOPHYSICIST,40
TAX_FNCACT_FIRE_FIGHTER,79
TAX_FNCACT_INSURGENTS,954
INSURGENCY,1430
TAX_FNCACT_COUNSELOR,332
TAX_WEAPONS_MORTAR,3081
WB_726_ADMINISTRATIVE_DECENTRALIZATION,40
TAX_FNCACT_PIRATE,174
MANMADE_DISASTER_BUILDING_COLLAPSE,360
TAX_FNCACT_SURGEON,224
WB_1461_HEALTHY_LIFESTYLES,174
ECON_ELECTRICALDEMAND,241
TAX_ETHNICITY_POLE,501
TAX_DISEASE_LEUKEMIA,40
TAX_FNCACT_ATTENDANTS,291
TAX_ECON_FREETRADEAGREEMENTS_TRANS_PACIFIC_PARTNERSHIP,142
TAX_AIDGROUPS_DOCTORS_WITHOUT_BORDERS,58
TAX_WEAPONS_BOMBS,4236
TAX_WORLDLANGUAGES_NGARI,118
TAX_FNCACT_LYRICIST,81
WB_1031_COMPETITION_LAW,137
TAX_FNCACT_ENFORCERS,4592
TAX_FNCACT_CULPRITS,431
TAX_ETHNICITY_ROHINGYA,140
TAX_FNCACT_ENGINEERS,914
TAX_FNCACT_DRAMATIST,119
TAX_WORLDLANGUAGES_XISHUANGBANNA_DAI,118
NATURAL_DISASTER_COLD_SNAP,82
TAX_FNCACT_BISHOPS,206
TAX_RELIGION_CATHOLICISM,121
TAX_FNCACT_PEDIATRICIAN,40
TAX_ETHNICITY_ITALIANS,122
TAX_WORLDLANGUAGES_ITALIANS,122
TAX_POLITICAL_PARTY_FATAH,734
AID_HUMANITARIAN,2731
TAX_FNCACT_COAL_MINERS,86
TAX_FNCACT_SERVICEMEN,7636
TAX_FNCACT_MEDIATOR,1131
TAX_FNCACT_FIREMEN,675
TAX_FNCACT_ARMY_OFFICER,137
TAX_WORLDMAMMALS_GOLDEN_SNUBNOSED_MONKEYS,40
WB_3018_CULTURAL_PROPERTY_PROTECTION,53
TAX_RELIGION_ANCESTOR_WORSHIP,40
TAX_WORLDFISH_EMPEROR,307
TAX_FNCACT_VETERAN_SOLDIER,48
TAX_WORLDMAMMALS_ASIAN_BLACK_BEARS,40
WB_1800_RAIL_TRANSPORT,180
WB_1050_AQUACULTURE,248
TAX_FNCACT_MECHANIC,92
TAX_FNCACT_ACTRESSES,89
TAX_POLITICAL_PARTY_TEA_PARTY,126
SOC_POINTSOFINTEREST_FIRE_STATION,41
TAX_DISEASE_CEREBRAL_PALSY,80
TAX_WORLDLANGUAGES_NGORN,40
TAX_FNCACT_INTERPRETER,192
WB_1751_LIQUEFIED_NATURAL_GAS,668
TAX_AIDGROUPS_UNITED_NATIONS_DEVELOPMENT_PROGRAMME,56
TAX_POLITICAL_PARTY_ALLIANCE_FOR_DEMOCRACY,40
TAX_FNCACT_ASSEMBLYMEN,40
TAX_FNCACT_ASSEMBLYMAN,42
TAX_FNCACT_ENFORCER,430
TAX_FNCACT_BOARD_MEMBERS,183
TAX_FNCACT_NONCOMMISSIONED_OFFICER,44
TAX_FNCACT_SLAVES,468
EMERG_FIELDHOSPITAL,238
ECON_DEVELOPMENTORGS_ORGANIZATION_FOR_ECONOMIC_COOPERATION,143
WB_2100_ADMINSTRATIVE_SIMPLIFICATION,92
NATURAL_DISASTER_BLIZZARDS,126
TAX_WORLDLANGUAGES_CHING,90
TAX_FNCACT_INNOVATOR,91
TAX_ETHNICITY_HAN_CHINESE,56
TAX_FNCACT_PHYSICIAN,88
TAX_WORLDLANGUAGES_HAKKA,43
EMERG_EMERGSHELTER,325
TAX_WEAPONS_MACHETES,91
TAX_FNCACT_PARATROOPERS,282
WB_1169_MICRO_ENTERPRISES,227
WB_1783_ENVIRONMENTAL_GOVERNANCE,86
TAX_FNCACT_SPORTSMAN,70
MANMADE_DISASTER_WITHOUT_POWER,166
TAX_DISEASE_INTRAABDOMINAL_INFECTIONS,40
TAX_FNCACT_ARCHBISHOP,363
WB_751_SOCIAL_INSURANCE,420
TAX_WORLDLANGUAGES_MILANO,42
WB_727_MONITORING_AND_EVALUATION,472
WB_1686_IMPACT_ASSESSMENT,344
WB_2271_M_AND_E_IMPACT,344
TAX_DISEASE_MICROCEPHALY,209
WB_2458_HUMAN_TRAFFICKING,519
TAX_DISEASE_MALARIA,162
WB_1420_MALARIA,162
TAX_DISEASE_INFLUENZA,261
WB_1421_INFLUENZA,261
TAX_DISEASE_AVIAN_INFLUENZA,165
TAX_POLITICAL_PARTY_CHRISTIAN_DEMOCRATIC_UNION,124
WB_989_IRRIGATION_AND_DRAINAGE_CANALS,48
TAX_FNCACT_MILITARY_OFFICER,286
TAX_FNCACT_CLERIC,1415
UNREST_SELF_IDENTIFIED_HATE_CRIME,95
WB_1722_HOUSING_POLICY_AND_INSTITUTIONS,64
NATURAL_DISASTER_NATURAL_DISASTER,316
TAX_ETHNICITY_GELAO,40
TAX_WORLDLANGUAGES_GELAO,40
TAX_ETHNICITY_NEPALI,723
TAX_WORLDLANGUAGES_NEPALI,723
NATURAL_DISASTER_RICHTER_SCALE,604
TAX_WORLDLANGUAGES_KIRGIZ,142
TAX_FNCACT_ELDER,544
AVIATION_INCIDENT_HELICOPTER_CRASH,60
ACT_YIELD,576
TAX_WORLDLANGUAGES_BHUTANESE,68
MANMADE_DISASTER_KNOCKED_OUT_POWER,41
MANMADE_DISASTER_FIRE_TRUCK,40
TAX_FNCACT_GENTLEMEN,415
TAX_WORLDLANGUAGES_ARUSHA,273
TAX_FOODSTAPLES_CASSAVA,11
TAX_WORLDMAMMALS_HORSES,116
TAX_FNCACT_JOCKEY,27
TAX_FNCACT_FUND_MANAGER,56
TAX_FNCACT_FUND_MANAGERS,133
WB_2113_MARKET_STUDIES_AND_COMPETITION_ASSESSMENTS,3
WB_2111_COMPETITION_ECONOMICS,13
WB_653_ENTERPRISE_ARCHITECTURE,320
WB_656_PORTFOLIO_MANAGEMENT,5
WB_747_SOCIAL_RESILIENCE_AND_CLIMATE_CHANGE,17
TAX_WORLDLANGUAGES_SHAKA,62
TAX_DISEASE_ANOMALY,32
TAX_FNCACT_APPOINTEES,165
WB_2933_ZINC,161
TAX_WORLDMAMMALS_CARIBOU,2
TAX_FNCACT_CAMPAIGNER,339
TAX_FNCACT_THIEVES,304
HUMAN_RIGHTS_ABUSES_TORTURE,1332
TORTURE,1828
WB_2512_TORTURE,1926
WB_2505_WEAPONS_OF_MASS_DESTRUCTION,981
